1	1	A woman talks to two other women and a man with notepads in an office building with large windows.	the woman is white
1	1	A man in a striped red shirt leans in his truck's passenger seat and plays with a jacket sleeve.	A man is waiting on someone
3	3	A man lights a cigarette on a loading dock near a dumpster.	The man is smoking outside.
2	2	Tourists stroll the streets between historic buildings.	A group of people from a small town stare up at modern skyscrapers above.
1	1	A male dancer lifts the female dancer as she arches her back and lifts her legs.	They are on dancing with the stars.
2	2	A little girl walking in the sand along the beach.	A boy jumps into the ocean.
1	1	Three kids palying with a toy cat in a garden.	Kids playing with cat and dog
3	3	An off road BMX rider is seen navigating a trail in a heavily forested area abundant with greenery.	A person is being active
2	2	People riding on a motorcycle on a waterfront street.	people are not on a motorcycle
3	3	A woman with a genie-like ponytail paints a picture.	Woman paitning
1	1	Young child trying to balance himself on a picnic table.	Sad child trying to balance himself on a picnic table.
3	3	A man in a khaki jacket and hat, surrounded by bushes, is sitting in front of a body of water.	a man near water
1	1	Hi, Which are you using L'Oreal nail polish on your fingers.?	The polish is red.
1	1	A man in a red shirt calling someone while a tree is down on the pavement.	The man is warning the person of the tree falling.
2	2	A man is sitting down pointing and looking into the distance, there is beer bottles appearing in the background as well.	A man is walking and pointing into the distance.
2	2	A girl in a white shirt kneeling down lighting a candle.	A girl listens to a boom box.
1	1	A younger man in a green jacket and white apron works with filters while an older man in a blue vest and apron looks on.	Two people fixing an airconditioner unit for the store.
2	2	A man sleeping under a window.	A man is cleaning the windows of a business.
1	1	A man is standing by a city street holding a saxophone.	A man is playing a saxophone on the city street
2	2	A boy lying on a floral department store couch with his feet in a girl's lap.	The boy is standing.
1	1	toddler plays with mop on kitchen floor	A young child about to suck on a kitchen mop.
3	3	A man with glasses and a hat sitting on a bench outside holding a dog leash.	A person sitting outside.
2	2	A kid in a white T-shirt doing a stunt on a skateboard while another kid in an orange shirt also on a skateboard looks on.	Two kids sit in the classroom.
2	2	A man in sweatpants walking along a shore.	A man is sitting at home
1	1	Black dog jumping into the air to catch a toy in the snow.	The dog is jumping to catch a frisbee.
1	1	A boy wearing a red shirt dumps water out of a yellow bucket onto a girl's head.	The girl will be mad at the boy in a minute.
3	3	A blond woman sitting at a desk in a dimly lit room with ladders and metal frame chairs behind her.	The woman is sitting in a dim lighted room and there is ladders and other frames in the back
2	2	A groomsman at a wedding is showing off hula-hooping skills in front of the cameras and the bridesmaids.	a man is passed out drunk on a sidewalk
3	3	A Muslim couple is walking through a shopping center.	There is a two muslims walking in a store.
1	1	A tall man in navy track pants strolls down a sidewalk past a large, orange' Reduce Speed' sign.	A man is strolling down a sidewalk in his neighborhood.
1	1	A group of people stand on a dock watching a boat.	Friends are watching a boat.
1	1	A young girl wearing a baseball or softball glove is raising her other hand while two kids stand behind her.	The kids are at a baseball game
2	2	Woman with black sunglasses looks down at something.	There is rain falling on the ground.
2	2	A man wearing glasses sits with a drink at a table whilst reading the newspaper.	The man is blind.
3	3	The dog is running across the gravel.	The dog is running outside.
1	1	Three children and three adults are outside in the yard of a home and they have a basket sitting on the lawn.	Three adults are helping their children search for Easter eggs.
3	3	A surfer is on a wave.	A person surfing.
1	1	A small dog running on a beach.	A chihuhua is playing in the sand.
1	1	Child in a blue diaper underwater in a pool with his eyes shut.	the child is two
3	3	a man stands in a white ice cream truck.	A Man in a truck
3	3	An old man wearing a red hat and black raincoat.	The older gentleman is dressed for the outdoors.
3	3	Three people stringing something across an expanse of sand.	The group of people are outside.
3	3	A guy and a small boy are digging in the sand at the beach.	The guy and boy are near a body of water.
2	2	A man in a green shirt positions a sheep for clipping with electric sheers.	man under water
3	3	A stairway with graffiti in yellow, red, and white.	A stairway is graffitied in yellow, red and white
2	2	A long alleyway, there is a black man with hands behind his back, walking away from the camera.	The man is white
1	1	A football player in a yellow jersey is pushing away another player.	A football player intercepts the ball and pushes another player away while running in for the touchdown.
3	3	Seven people playing soccer on a field.	The seven people are outdoors.
2	2	A dog shakes his head.	A man is nailing a board.
2	2	A mustached man wearing a floppy black hat displays large flowers and red, white and blue colored inflatable baseball bats.	The man does not have facial hair.
1	1	Two shaggy yellow dogs playing in a rough manner.	Two dogs play outside.
2	2	A football player in a green jersey running with the ball.	a soccer player kicks the ball.
1	1	A lady sitting on a chair with black hair on her cellphone.	A woman sits on a plush red chair
2	2	Girl with guitar singing with three other people	An old man is playing a banjo.
3	3	A boy in a blue shirt is posing in front of an igloo type building with a person dangling from a rope above the building.	A boy is wearing clothing
1	1	A white man with black hair dressed nicely in gray dress pants, blazer and purple tie stands on the street in front of a garage flipping a pancake which is captured in midair.	a guy is cooking pancakes for his family
2	2	A woman and a girl view a piece of artwork up close.	A woman and girl are blind.
3	3	A man in a blue checkered shirt is cutting a chocolate birthday cake.	A person is slicing a cake.
2	2	A toddler attempts to swing down a pole at the playground.	The toddler is on the swings.
1	1	Three dogs are playing in the grass.	Three dogs are playing with a stick.
3	3	A man has climbed a ladder to get a good picture in a mountainous area.	a man is climbing a ladder
3	3	a shirtless man leans over a balcony looking platform.	The man has no shirt on.
2	2	A group of women, some with kids, wearing white t-shirts with number tags, are smiling as they are being photographed on the field.	No one is being photographed, but the white t-shirts are.
1	1	A black singer with short, spiked hair plays guitar and sings, while a bassist plays behind him.	The singer and bassist are over age twenty-five.
2	2	"A man with black glasses on is holding a sign that says, ""freeword."""	There is a group of people eating brunch.
3	3	A young boy with a baseball bat holing his arm out.	The baseball bat is being held by a male child.
2	2	a lone snowboarder jumping on the side of a snowy mountain.	The snowboarder is standing around doing nothing
2	2	5 men all in white shirts gathered around a red piece of machinery.	A single woman is playing Tetris alone on her computer in an empty house.
2	2	Some people climbing a mountain.	Animals are on the mountain.
2	2	A toddler grasping the handle of a tool to stir food in a bowl along with another person whose arms are seen holding the bowl and tool.	A toddler holds the bowl and stirs at the same time while cutting food.
3	3	Man in black leather on a motorcycle.	A man is on a motorcycle.
3	3	A brown dog is shaking off after getting wet.	A brown dog is shaking the water out of his coat.
3	3	The fuzzy photo shows a male singer at a mike, with instruments arranged in the background.	A male singer has various instruments behind him.
1	1	A woman on a gray and white horse is jumping over an obstacle.	A woman in formal dressage dress jumps her horse over an obstacle.
2	2	Two beige dogs are playing in the snow.	Two beige dogs are chasing the mailman on a summer day.
1	1	A man in the shower with a Mohawk made out of shampoo.	A man is singing in the shower, playing with his shampoo.
2	2	Two young boys are playing in the kitchen of a house.	Two boys are sleeping in the living room.
1	1	A man in a bright green flux shirt walks along a crowded sidewalk under metal scaffolding at night.	A young man walking on a sidewalk
2	2	Two men battle it out in a boxing match with white gloves.	Two men wrestling with white gloves.
3	3	A man and woman are looking at something.	They are staring at the same object.
3	3	Two smiling kitchen workers are mashing something.	People smiling.
1	1	A toddler in a sesame street t-shirt, and an infant, wearing a shirt with a baseball printed on, play with dirt in a public park.	A funny human playing
1	1	Two men one in shorts and a button-up shirt, and the other in a blue collared shirt, talking.	Two men stand outside.
2	2	The man is up in the air.	The man is on the ground
1	1	A city street is lined with parked motorcycles.	The motorcycles are all black.
3	3	The two dogs, one with a tennis ball in its mouth, are running through tall grass.	The two animals are outdoors.
1	1	Two well padded boxers face off in a high school gym as people watch.	Two men are bleeding as they start a new round in a boxing match.
1	1	A woman in a white blazer smiles as she interacts with a blond woman and a brunette woman outside of a building.	Three women are gossiping while taking a smoke break.
1	1	A woman is walking and holding a plastic bag.	A woman is carying bags full of groceries.
2	2	Women dressed in bright dresses shop in an outdoor market.	A man in a supermarket.
3	3	A man in a white shirt at a stand surrounded by beverages and lots of lemons.	A man is by a stand with beverages and lemons.
3	3	An elderly woman with missing teeth holding a flower.	There is a elderly woman.
3	3	A couple is playing outside in a park, one a man on a guitar and the other a lady on a violin.	A couple is playing outside in a park.
1	1	A woman in an orange jacket is talking on her cellphone.	The woman is talkative.
2	2	Asian people standing on a road beside a snowy mountain.	People sleeping on a road beside a mountain.
1	1	People admire classic cars.	People are looking at some old cars.
1	1	For people in white, red, and blue cycling clothes cycle around a corner on a wooden track.	The people are in a race
2	2	The man with the white t-shirt is sitting in a stream looking at a rock.	A woman is building a house.
3	3	The FedEx driver listens to the workman in the green hard hat while the equipment to ship is being loaded.	A FedEx shipment is being loaded.
1	1	A group of asian boys standing in front of a large mountain with there backs towards the camera.	The boys know they are getting their picture taken.
2	2	A soldier is pointing his rifle.	A soldier is pointing his rifle and jumping on the moon.
3	3	A child in a red coat is touching a statue of a dinosaur in front of a building.	The child is outside.
3	3	Older man in full denim welds metal on workbench.	Older man working.
2	2	two people standing next to each other with mountains in the distance.	Two people begin their ascent of the mountain.
1	1	A crowd of women and children looking at the photographer.	Some people prepare to have their picture taken.
2	2	A woman standing next to a man who is sitting on a rock.	A woman standing on top of a man standing on a rock.
2	2	The little girl played on the swing.	The girl is going down the slide.
3	3	A little Asian girl with blue pants and a floral dress on is standing on a brown rug and holding her teddy bear.	A small Asian girl holds a teddy bear.
2	2	People looking at food on a table.	The people are drinking on the porch standing up.
2	2	A woman in a black stocking hat and black leather jacket, talking to a man with a beard in a black fleece jacket.	A woman is touching a man.
2	2	A large group of teenagers standing around some are wearing uniform other are dress in their regular clothes.	Some adults are wearing work clothes.
3	3	A woman is sitting on a couch reading a book.	A woman reads
3	3	Two men and a woman interact at a table.	the people are talking.
1	1	A swan is flying above water.	the swan is fat
1	1	This man has balanced his bicycle on a handrail.	A man is standing on a bicycle.
2	2	A woman with a backpack sitting outside a building with others.	A woman with a backpack stands inside a building.
3	3	A brown and white dog stands outside while it snows.	The dog is not inside.
1	1	Asian child wearing t-shirt and jeans in a rainy street with parked cars behind.	Child wearing a Mickey Mouse t-shirt and jeans.
3	3	The boy is pouring a bucket of water over a girl's head.	A boy is pouring water.
2	2	Three women are looking at purses.	Three women sit around a conference table.
1	1	A middle-aged man in a white dress shirt conversing with a man in a pink dress shirt.	A father in a white dress shirt talks to his nephew.
2	2	Two motocross riders next to each other on a dirt track.	woman sleeps in chair
2	2	Many people sitting at a table looking at a computer screen and wearing headphones	The people are running.
2	2	a child reaches up into the air as a woman stands to his left and another person is seen wearing jeans to his right	A child attempts to grab at the pantsleg of the man wearing jeans next to him while his mother is distracted.
2	2	A man jumping from a building onto a parachute.	A man never jumped from a building.
3	3	A man on a skateboard jumps over some obstacles.	The person has a skateboard.
3	3	In a crowded concert a man in white is approaching the main singer who is wearing a yellow shirt.	A man is at a concert.
2	2	A man wearing casual clothes is sleeping on a public bench with a plastic bag and beer bottle at his side.	The man is sleeping on his own property.
1	1	Six people standing on a sidewalk around a blue trashcan.	People are making a trashcan fire to stay warm.
2	2	A small gray dog is in the grass with a brown cow.	No animals are in the grass.
2	2	Two toddler boys, one in a plaid shirt, the other wearing a t-shirt and bib, are seated in yellow chairs embedded in a table.	The boys are jumping up and down.
2	2	A couple of people in white sit in a subway car going through a bright orange station.	They are taking an Uber.
3	3	Two boys with water wings climb a tree.	TWo boys are in a tree.
3	3	People sitting on the side of a lake.	Some people are sitting by a body of water.
1	1	A crowd of people walking down the middle of a city street.	The group are walking down the street to the cabs.
2	2	A young lady appearing to be in route to do laundry.	The lady is vaccuming the rug.
2	2	Two muddy athletes from opposing teams going head to head in a game of rugby while fans watch expectantly.	the ground is dry and dusty.
1	1	A couple, wearing bright shirts, converse in a quiet corner of a room.	A couple are in a house.
2	2	A surfer navigates a crashing wave.	A surfer is on dry land
1	1	Two construction workers are maneuvering a log onto or off of a flatbed on a heavily tree-lined road.	Two workers move a tree onto a flatbed truck because it is their job.
3	3	A group of men in wetsuits carrying instruments are walking in a parade.	There are several musicians.
2	2	A toddler in a red sweatshirt and gray sweatpants in the branches of a tree	men are playing poker
2	2	A man, in a plaid shirt, and a younger boy, in a black jacket, working on something.	A father and son playing baseball.
3	3	People are boating near a mountain.	There are people on a boat.
3	3	A boy wearing blue swim trunks is climbing on rocks with hotels on the beach in the distance.	The boy can see the hotels.
1	1	Two women are in a clothing store, and the woman in the green shirt is grabbing something from the rack.	The women are shopping.
3	3	A restaurant worker is cleaning a seat.	A restaurant worker.
1	1	A man is taking a picture of a bicyclist performing a trick in the air.	The man is a newspaper photographer.
2	2	A bearded man shows off what he just cooked.	The bearded man is hiding his food from other people.
2	2	A woman lying in the grass taking drinking from an upside down bottle.	A woman lying on a bench eating a hot dog.
3	3	Workers dressed in orange work along side a railroad.	Employees dressed in orange are working along the side of the rail line.
1	1	Women barter over jewelry in an open air market.	Some women are talking in an open air market.
2	2	A man in a green shirt, brown pants and glasses sits in a recliner, talking with others in the room while looking at the photographer.	The man in the green shirt and brown pants dances as he waits for his picture to be taken.
1	1	A fair of some type with mostly guys in the photo.	A fair of some type with mostly sad guys in the photo.
2	2	A woman wearing glasses sits and looks to the right.	I'm standing on my head.
3	3	A man is attached to a pole with a safety harness.	A man is wearing a safety harness.
3	3	A person wearing a hat cleaning a statute.	a person with headgear cleans a statute
1	1	A woman in a red coat with a man in a white and black coat and a black dog in the snow.	A woman wearing read with a man wearing white and black and a black dog in Boston.
2	2	A young woman who is either taking off or putting on a shoe in front of a produce sign.	The woman is floating.
2	2	Tattooed woman lifting weights.	Tattooed woman eating a sandwich.
1	1	Two men wearing hats and holding canes are standing silhouetted against a large body of water with sunlight reflecting off the water and a tree to the side.	Two men wearing hats and holding pipes are standing  against  a tree to the side.
2	2	An Asian woman speaking to someone.	An Asian woman is brushing her teeth.
3	3	two hockey players are fighting for a puck	The two hockey playres are fighting during the game.
2	2	A military man is peeking out of the top of his tank.	A man is playing tag.
1	1	An African American boy jumps over boxes at a track.	A boy trains for a track meet up.
1	1	A cyclist leaning hard to make a sharp turn.	The cyclist is racing.
3	3	A boy wearing a hat is standing inside a maze of ropes going around a pole.	The boy is not outside right now.
3	3	A music teacher teaching his three young students.	people in a classroom
1	1	A man standing at the shore watching a sunset.	A man and his wife are watching the sunset together.
2	2	A man is working to repair a machine.	A woman puts clothes into the washer.
3	3	A little girl in a red jumpsuit is posing in a tree she has climbed.	A little girl in a tree is posing.
3	3	An old man named Jim is knitting.	Jim is old.
1	1	A person in a red jacket is getting across the street while others are walking.	a person is rushing through a crowded street
1	1	A man in a performance plays guitar.	A man plays guitar in a band.
2	2	Two men with angry faces drink out of white cups.	The cups are blue.
3	3	Two women are kissing on a bike.	Two women are kissing
3	3	A black dog fetches a dead bird.	The bird is dead.
3	3	A woman wearing a print robe is reading a book.	A woman in a robe is relaxing with a book.
3	3	A man in sunglasses and a baseball cap stands beside a TV cameraman in stadium full of people.	The stadium can fit a lot of people.
2	2	two dogs playing with each other	The two dogs each peed on the living room carpet while they fought over the dinner bowl.
1	1	Large crowd of people wait in line at a bus terminal.	The bus terminal is busy due to the football game that day.
2	2	A man and a woman standing near a desk while another woman sits at the desk looking through a microscope.	The man is alone in the casino.
2	2	Three friendly woman prepare a feast for them to eat later.	The women are unfriendly.
3	3	The journey is temporarily delayed by mechanical malfunctions.	Mechanical issues have delayed a trip.
3	3	A closeup of a dog with a white chest licking its nose.	The dog is licking his nose.
3	3	Two men playing frisbee outside.	Two men are outside.
3	3	Two men wearing reflective vests walking on the side of the road.	A pair of men are walking together.
3	3	A boy pushing a miniature car on a lawn.	A boy is outdoors.
3	3	A man sitting in a large innertube drinking a beer.	A man is drinking beer.
2	2	A bicycle which has been painted completely white, and has been written on in multiple places, is chained to a pole along the street.	The bicycle is chained to a dog.
2	2	Two fencers practicing in a gymnasium.	One person is stabbing the floor with a fencing sword.
1	1	A guy and a girl are dressed for summer.	A guy and a girl are wearing sunglasses
1	1	Nine men are playing a game in the park, shirts versus skins.	Friends play a game of football.
3	3	A blacksmith is making something out of metal.	The blacksmith is working.
2	2	A tan curly-haired dog jumps in the snow with a stick in its mouth.	A cat is chasing a stick.
1	1	A bicyclist wearing a black and yellow racing suit rides along a street near a granite building.	The cyclist is riding fast.
3	3	A woman and man in winter gear stand.	A woman and a man are standing in winter gear.
2	2	Large amounts of people walk around near a large, silver, reflective display.	People are singing.
3	3	A child wearing pink penguin pajamas is standing on a step stool in front of a kitchen counter, using a cut to cut rounds out of a sheet of dough.	A child is cooking.
2	2	A baseball player takes the mound in an outdoor stadium.	A football player tackles another.
2	2	A man with red shades on is holding a blowtorch while touching some type of sculpture with two onlookers.	A man working on a spreadsheet.
1	1	People are sitting in a boat on the water.	The people are going fishing.
1	1	An asian table tennis player is eagerly watching and waiting for his opponent serves the ball.	Two men compete in a ping-pong match.
3	3	Man sings and plays guitar while another man plays guitar behind him.	Two men play the guitar.
1	1	A man looking down, as he scales the face of a cliff.	the man is a mountain climber
1	1	Asian woman in white shirt standing away from the crowd behind her.	a woman stands away from the angry mob behind her
3	3	two men in florescent vests are standing next to parked cars in front of a small building while one of them converses with a driver and a woman on a bike is seen riding by	Two men in fluorescent vests are standing outside.
1	1	This is a well-dressed dark-haired gentleman wearing a gray suit jacket, gray trousers, black sweater and lavender tie with a mustache and goatee holding a frying pan, standing on the sidewalk in front of a roll-open garage-type door.	A man is about to cook breakfast.
3	3	The man with the cane is on a walk.	A man is walking with a cane.
1	1	A woman who is ski-ing poses for the camera.	A woman is a model posing for the camera.
3	3	many woman wearing yellow stand in the street.	Woman like yellow color
3	3	A pile of rocks and a group of people around it.	A pile of rocks is surrounded by a group of people.
1	1	A large stage set-up with a woman on an electric piano.	A women is playing a piano.
3	3	5 girls sitting around a green patio set outside on the deck.	Girls are sitting outside
3	3	A group of asian friends.	Asian friends are together.
1	1	Man in white shirt and tan shorts doing a trick on a skateboard.	A young kid is watching the man do tricks on his skateboard.
1	1	Two elderly, asian men are walking about to cross a street.	Two Japanese men are walking across the street to the bathhouse.
2	2	"A child wears three ""rock out hands"" held together by sunglasses on his head."	A child puts away his sunglasses.
1	1	"A woman walks past a shop called ""Sublime."""	A woman walking in a mall.
3	3	A man eating and holding a baby with a white hat on.	A man with a child eating some food and wearing a white hat.
2	2	A person in a city is staring up at something out of view.	The woman is blind.
2	2	The man is outdoors, holding a camera.	the woman videotapes the brids
1	1	A boy dunks a basketball on a low hoop by the road.	A boy happily dunks a basketball
1	1	A woman in a dark blue coat, cigarette in hand.	The woman likes the color blue.
3	3	A man with long brown hair, wearing a dark jacket, brown graphic t-shirt, and blue jeans is talking on a cellphone while carrying a drum on his head.	A person is balancing an instrument.
1	1	A little child with a red cap and a duck are in the grass.	A child is feeding the duck some breadcrumbs
3	3	Three guys, with a guitar, yelling.	Some humans.
2	2	Two men and a backpack.	A man and woman sit with their backpack.
2	2	A group of men wearing black suits, yellow swim caps, and goggles, are standing behind a red and white tape.	The group of men in black have no accessories.
3	3	two animals yoked together pulling a plow, with a man behind them.	Two animals work to pull a plow while a man watches.
1	1	Two straight men share a hug.	A father and son embrace one another.
2	2	A group of people are entering a sports stadium.	A group of people having a picnic on the beach.
1	1	guy in the water paddling	A guy in water is paddling to shore.
1	1	Two people having a picnic by a lake.	The lake is calm
3	3	Two men are paddling their small canoes through the water.	Two men in boats.
1	1	Group of pigeons flying in the air.	There are pigeons outside
1	1	Two men playing guitar in front of a large audience.	Two men are performing in front of fans.
1	1	Young girl ready to perform at a gymnastic meet.	The girl is in the Olympics.
2	2	A person in black glasses takes a drink from a shot glass.	A person in blue glasses sips from a wine glass
1	1	A group of theater students are jumping in sequence on stage.	A group of students are performing a play.
1	1	A man catches a huge wave on his surfboard.	The man is standing on the surfboard on a big wave.
2	2	A person is hanging in the air from the power lines.	A person is sleeping peacefully on the ground.
2	2	Now this is what you have to do to be a good dj, laugh and keep the record moving.	An orchestra is performing live music.
1	1	A man in green and a woman in a gray sweater are looking at some unidentified object.	A man and a woman are looking at the sky.
1	1	Two black dogs wrestle on the green grass.	Two dogs are wrestling over a bone on the grass.
3	3	A group of people are on a stage in front of an audience.	A group of people are up on stage.
3	3	Child sitting down looking at train ride brochure	A child is sitting down and looking.
3	3	Adults taking a picture on the coast.	Adults are taking pictures.
3	3	Four women dressed in white midriff displaying outfits flap a white sheet in the air.	Four women wearing white belly shirts wave a white sheet.
2	2	A man jumps off a large building onto the ground.	A man is running away.
1	1	A tan dog runs in the fall leaves.	A tan dog chasing a rabbit
2	2	A woman wearing a blue dress and black tights and black shoes in front of train	A woman is riding on a train.
1	1	All the people sitting on the subway are reading, except for one man who is checking his phone.	the man got an important text
2	2	A woman is standing next to a Japanese version of Disney's Snow White.	The woman is standing next to Bugs Bunny
3	3	An Indian man works on a textile in the background while an Indian women works with dyes in the foreground.	The people are from India.
2	2	A boy takes off his glasses while playing with his toy trains.	A boy is playing outside with his friends.
1	1	People shopping in tent covered market.	The people are buying things.
3	3	A silver statue of men on bikes.	The statue is colored silver.
3	3	Two men are each playing a violin.	The two men are playing an instrument.
2	2	Two men are riding a couple of horses, chasing a white animal.	The men are sipping beers under a palm tree
1	1	A group of women at a knitting class.	Some women are knitted blankets.
1	1	A woman and young girl are sitting at a table and dipping fruit in liquid chocolate.	They are mother and daughter.
3	3	A woman is standing with her hands on her hips facing the camera while others go about their business in the background.	A woman faces the camera.
2	2	A man surfs in bright, blue water.	The surfer is dry and standing on the sand.
2	2	A crowd of people are passing a person over their heads at a music concert.	The crowd is at a restaurant.
1	1	The black dog is walking through the dirt with a soccer ball in its mouth.	A black dog carries a ball near the beach
3	3	Two men practicing martial arts one has his right leg in the other man's face.	There are two men in this picture
3	3	A man with a mustache is standing in an empty street.	A man stands in a street.
2	2	Four people climbing a hill in the snow.	The people are jumping in mudpuddles
2	2	two people wearing white shirts and jeans each carrying a skateboard	Nobody has a skateboard.
3	3	There are two guys on motorcycles while a crowd watches on behind a barricade.	Two men are riding motorcycles in front of a crowd.
3	3	There are buildings in the background.	Buildings rest in the background
3	3	Group of Asian boys wait for meat to cook over barbecue.	Boys wait for meat to cook.
3	3	Four children are drawing pictures on a big, white pad.	Children are work together on an art project.
2	2	A box is in front of a likeness of a wizard on the street.	there is a lizard statue in the box
3	3	A woman cleans her foot in the kitchen next to a man in a white shirt.	A woman is cleaning her foot.
1	1	A dog jumping from another dog.	Two dogs playing.
2	2	A young girl upside down on a swing set	A girl is sleeping on a bench.
3	3	Band playing outside in front of group of people.	The band played outside.
3	3	A woman reading a newspaper on a beach while sand birds gather nearby.	A woman reading at the seashore.
2	2	Two women walking on a gray road.	A man is driving down a black road.
3	3	People are pouring cement for the work.	A human pouring
1	1	A man is working on his wooden boat.	The man is a carpenter.
3	3	A woman is getting her hair curled by someone else with a curling iron.	a person getting their hair done.
2	2	A man walking down the street of a city looking at a car.	The woman was driving the car.
2	2	The policeman car driving down the street.	The policeman is standing at the crossroads.
1	1	Some people are gathered on a sidewalk next to some colorful umbrellas and bags.	The umbrellas are for sale.
3	3	A boy is holding his nose and jumping off a diving board backwards into a lake.	a person dives into some water
3	3	A old man wearing red, white and bluish gray playing music on a stage using a cross-cut saw.	An old man wearing red, while and bluish gray is using a cross-cut saw to play music.
2	2	One young girl in a white hat and a blue dress, and one young girl in a blue top with black pants and carrying a purse are standing next to each other, the girl in the blue hat is pointing as something and smiling.	Both girls are sad and unhappy.
2	2	Several men in red reflective vests, helmets, and face masks work in an area under construction.	a construction worker works alone
3	3	A man wearing a white shirt and red and black shorts is running on the sidewalk.	A man wearing a shirt and red and black shorts is running on the sidewalk.
1	1	A young man in a gray sweater is looking downtown.	A somber man looks at his old neighborhood with tears in his eyes.
3	3	A young polo player wearing an orange jersey riding a horse.	There is a person on a horse.
3	3	Two women with brown hair talk.	two women talking
3	3	Several men standing around an antique race car	Some humans standing
1	1	Girls dance on stage in black leotards and pink ears with the girl in the center wearing pink fur on her wrists and neck.	The girls are dancing in a talent show.
1	1	Two Asian women in high heels walk down a dirt street outdoors.	The two women are heading to work together.
2	2	A little girl wearing blue shorts and yellow socks is kicking a pink ball.	The little girl is passing the football.
2	2	Two men having a drink at a bar.	The bar is closed so the men must go somewhere else.
1	1	Two men in traditional garb fishing from a rowboat.	The men are using nets.
2	2	Three doctors in a tent perform a procedure on a patient.	Three doctors decided to work for free, on a wealthy American patient.
1	1	There are three children in sports uniforms on a soccer field.	Three children in matching clothing are outside.
3	3	A man with short brown hair wearing a black jacket and pants on stage singing and pointing into the audience.	a man with short hair
3	3	A group of young men playing basketball; two members of the same team trying to block a player on the other team who has the ball.	There is a group of human beings with a basketball.
2	2	A woman rides her bike with her white helmet and her biking shorts and top.	The woman is wearing a red dress as she rides the bike down the road.
1	1	People in costume standing around a tree in a forest.	A group of friends are hanging out together.
1	1	A very busy town center with many bikes attached to a fence under cloudy skies.	There are many purple bikes in the town center.
3	3	A man wearing blue jeans, blue shirt and a cap runs in front of a large truck on a street.	A man runs on the street.
2	2	Women dancing in bright colored costumes and bare feet.	Women are sitting in a circle on the beach.
1	1	A group of teenagers stand and sit on a house porch.	Some teenagers are standing and some are sitting on a porch.
3	3	A man grinds down a rail while on a skateboard.	The person has a skateboard.
3	3	A man wearing a black water-proof garment is making his way through crops that have recently been watered, pulling a box.	A man makes his way through crops.
2	2	In this photo there is a man in a white shirt dark blue pants standing on a small boat in what looks like a lake of some sort he has a net in one hand and a line of some type of string in the other the line is in the water the man also has a teal colored bag on his boat so he might be catching fish.	A man wins the New York marathon.
1	1	Man setting up a tent outside with onlooking girlfriend waiting.	A couple is preparing to go camping.
3	3	Two brunette women in stylish, sexy dresses posing for a picture.	The women were wearing new dresses.
3	3	A man wearing a bib with a red crab on it is trying to decide if he wants to eat a boiled crab.	A guy contemplates his choice of shellfish.
2	2	The man in the photo is standing outside of a building.	Man is pushing a building over
3	3	A smiling woman in a yellow taxi costume is standing on a street during an event.	A woman is outside.
1	1	A person walks by some blue-green water while holding a rail.	A person holding a bed rail.
2	2	A young boy with a cowboy hat eats while at the carnival.	The boy drinks a soda at the carnival.
1	1	Three people in matching blue shirts with a crowd looking on from behind a red rope.	the people are acrobatics
3	3	Woman and child walking on a path covered in leaves, while two people on horses come towards them.	two people walk towards two others on horseback
2	2	Outdoor area crowded with jeeps packed with people, seen from behind.	The vehicles are trucks
2	2	A dog running though a green yard.	The dog sleeps.
1	1	Two women sharing a glass of beer.	The people are drinking a big glass of beer.
2	2	In front of chairs, woman is cleaning metal railing.	The woman is flying.
3	3	A worker dressed in orange overall sprays off an ocean side road with high pressure water.	A person in orange.
1	1	A bike racer in black and orange is closely followed on a racetrack by a competitor.	A race and the competitor are very close and about to reach the finish line.
3	3	WWII Victory Day parade with soldier marching down street, dressed in vintage gear and holding rifles.	There is a parade outside in the street.
3	3	A baby dressed in pink lies on a white carpeted floor and leans against a white wall.	A baby lies down inside.
2	2	A man is selling hotdogs on a walkway, and there are tons of pigeons.	The man is a mime.
1	1	A man, dresses in white, holds a can while he walks on brick pavement.	Man walks on a pavement carrying something on hands
2	2	A little girl in a light pink hat and pink outfit is holding a ice cream cone after making a mess of ice cream on her face.	A boy is sleeping
2	2	A man in the dooorway of a bus looking onward.	A man on a bus has his eyes closed and is relaxing.
1	1	A girl is in the surf.	A girl is in the surf screaming for help.
3	3	A city sidewalk scene consisting of two men with dreadlocks sitting on the ground, a punk rocker holding books, a woman with a camera walking away, and a man wearing a long coat, scarf, hat, and sunglasses looking away from the picture.	A city sidewalk is filled with people.
1	1	Families join together to enjoy an outdoor picnic.	Families have picnic blankets spread out on the ground.
3	3	Four young boys dressed in uniform play football.	The boys are football players.
1	1	Two people are at a park.	Two sad people are at a park.
1	1	A group of young adults gather outside during the day.	The adults are preparing for a race.
1	1	Two people in red coats sit in the snow in a forest clearing.	Two people sit outside in February.
3	3	The couple have a romantic moment on their walk.	A couple having a moment.
1	1	A little boy with a bib on is watching the camera.	The little boy is smiling.
3	3	A woman standing by a wire fence on a sidewalk.	The woman is outdoors.
3	3	A man with brown hair, eyeglasses, and a gray long-sleeved shirt is holding a telephone in his left hand.	The brunette man, wearing glasses, was holding the phone in his left hand.
1	1	A group of casually dressed young individuals lay, sit, and stand in a group at night, as some display signs and one holds a megaphone.	A group of people are protesting.
